Cruise,Station,Type,yyyy-mm-ddThh:mm:ss.sss,Longitude [degrees_east],Latitude [degrees_north],CTDPRS_T_VALUE_SENSOR [dbar],QV:SEADATANET,DEPTH [m],QV:SEADATANET,Rosette Bottle Number,QV:SEADATANET,GEOTRACES Sample ID,QV:SEADATANET,Bottle Flag,QV:SEADATANET,Cast Identifier,QV:SEADATANET,Sampling Device,QV:SEADATANET,BODC Bottle Number,QV:SEADATANET,BODC Event Number,QV:SEADATANET,Single-Cell ID,QV:SEADATANET,NCBI_Metagenome_BioSample_Accession,QV:SEADATANET,NCBI_Single-Cell-Genome_BioProject_Accession,QV:SEADATANET,NCBI_16S-18S-rRNA-gene_BioSample_Accession,QV:SEADATANET,EMBL_EBI_Metagenome_MGNIFY_Analysis_Accession,QV:SEADATANET,CTDTMP_T_VALUE_SENSOR [deg C],QV:SEADATANET,CTDSAL_D_CONC_SENSOR [pss-78],QV:SEADATANET,SALINITY_D_CONC_BOTTLE,QV:SEADATANET,SALINITY_D_CONC_FISH,QV:SEADATANET,SALINITY_D_CONC_UWAY,QV:SEADATANET,SALINITY_D_CONC_BOAT_PUMP,QV:SEADATANET,OXYGEN_D_CONC_BOTTLE [umol/kg],QV:SEADATANET,CTDOXY_D_CONC_SENSOR [umol/kg],QV:SEADATANET,PHOSPHATE_D_CONC_BOTTLE [umol/kg],QV:SEADATANET,PHOSPHATE_D_CONC_FISH [umol/kg],QV:SEADATANET,PHOSPHATE_D_CONC_UWAY [umol/kg],QV:SEADATANET,PHOSPHATE_LL_D_CONC_BOTTLE [umol/kg],QV:SEADATANET,PHOSPHATE_LL_D_CONC_FISH [umol/kg],QV:SEADATANET,SILICATE_D_CONC_BOTTLE [umol/kg],QV:SEADATANET,SILICATE_D_CONC_FISH [umol/kg],QV:SEADATANET,SILICATE_D_CONC_UWAY [umol/kg],QV:SEADATANET,NITRATE_D_CONC_BOTTLE [umol/kg],QV:SEADATANET,NITRATE_D_CONC_FISH [umol/kg],QV:SEADATANET,NITRATE_D_CONC_UWAY [umol/kg],QV:SEADATANET,NITRATE_D_CONC_BOAT_PUMP [umol/kg],QV:SEADATANET,NITRATE_LL_D_CONC_BOTTLE [umol/kg],QV:SEADATANET,NITRATE_LL_D_CONC_FISH [umol/kg],QV:SEADATANET,NITRITE_D_CONC_BOTTLE [umol/kg],QV:SEADATANET,NITRITE_D_CONC_FISH [umol/kg],QV:SEADATANET,NITRITE_D_CONC_UWAY [umol/kg],QV:SEADATANET,NITRITE_D_CONC_BOAT_PUMP [umol/kg],QV:SEADATANET,NITRITE_LL_D_CONC_BOTTLE [umol/kg],QV:SEADATANET,NITRITE_LL_D_CONC_FISH [umol/kg],QV:SEADATANET,NO2+NO3_D_CONC_BOTTLE [umol/kg],QV:SEADATANET,NO2+NO3_D_CONC_FISH [umol/kg],QV:SEADATANET,NO2+NO3_LL_D_CONC_BOTTLE [umol/kg],QV:SEADATANET,NO2+NO3_LL_D_CONC_FISH [umol/kg],QV:SEADATANET,NH4_D_CONC_BOTTLE [umol/kg],QV:SEADATANET,TALK_D_CONC_BOTTLE [umol/kg],QV:SEADATANET,DIC_D_CONC_BOTTLE [umol/kg],QV:SEADATANET,PH_SWS_BOTTLE,QV:SEADATANET,PH_TOT_BOTTLE,QV:SEADATANET,DOC_D_CONC_BOTTLE [umol/kg],QV:SEADATANET,DOC_D_CONC_FISH [umol/kg],QV:SEADATANET,DOC_D_CONC_UWAY [umol/kg],QV:SEADATANET,TDN_D_CONC_BOTTLE [umol/kg],QV:SEADATANET,QV:ODV:SAMPLE
GP02,BD07,B,2012-08-29T12:09:50,160.08501,47.0008,1750.04,0,1728,0,22,0,BD0228,0,No problem reported (0),0,BD07-2,0,UCCTD,0,1136516,0,1875982,0,,9,,9,,9,,9,,9,1.9573,1,34.574799,1,,9,,9,,9,,9,,9,58.273129,1,2.921603,1,,9,,9,,9,,9,165.18219,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,39.542454,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,BD07,B,2012-08-29T12:09:50,160.08501,47.0008,2000.3,0,1974,0,1,0,BD0302,0,No problem reported (0),0,BD07-6,0,UCCTD,0,1136744,0,1876010,0,,9,,9,,9,,9,,9,1.799,1,34.608398,1,,9,,9,,9,,9,,9,74.176178,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,BD07,B,2012-08-29T12:09:50,160.08501,47.0008,2000.3,0,1974,0,2,0,BD0303,0,No problem reported (0),0,BD07-6,0,UCCTD,0,1136747,0,1876010,0,,9,,9,,9,,9,,9,1.7997,1,34.608299,1,,9,,9,,9,,9,,9,74.168777,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,BD07,B,2012-08-29T12:09:50,160.08501,47.0008,2000.3,0,1974,0,3,0,BD0304,0,No problem reported (0),0,BD07-6,0,UCCTD,0,1136750,0,1876010,0,,9,,9,,9,,9,,9,1.8002,1,34.6082,1,,9,,9,,9,,9,,9,74.084686,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,BD07,B,2012-08-29T12:09:50,160.08501,47.0008,2000.3,0,1974,0,8,0,,9,No problem reported (0),0,BD07-2,0,UCCTD,0,1136474,0,1875982,0,,9,,9,,9,,9,,9,1.8276,1,34.603401,1,,9,,9,,9,,9,,9,70.890129,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,BD07,B,2012-08-29T12:09:50,160.08501,47.0008,2000.3,0,1974,0,9,0,BD0215,0,No problem reported (0),0,BD07-2,0,UCCTD,0,1136477,0,1875982,0,,9,,9,,9,,9,,9,1.8276,1,34.603298,1,,9,,9,,9,,9,,9,71.233032,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,BD07,B,2012-08-29T12:09:50,160.08501,47.0008,2000.3,0,1974,0,11,0,BD0217,0,No problem reported (0),0,BD07-2,0,UCCTD,0,1136483,0,1875982,0,,9,,9,,9,,9,,9,1.8273,1,34.6035,1,,9,,9,,9,,9,,9,71.000359,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,BD07,B,2012-08-29T12:09:50,160.08501,47.0008,2000.3,0,1974,0,17,0,BD0318,0,No problem reported (0),0,BD07-6,0,UCCTD,0,1136792,0,1876010,0,,9,,9,,9,,9,,9,1.7994,1,34.608398,1,,9,,9,,9,,9,,9,74.18969,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,BD07,B,2012-08-29T12:09:50,160.08501,47.0008,2001.32,0,1975,0,10,0,BD0216,0,No problem reported (0),0,BD07-2,0,UCCTD,0,1136480,0,1875982,0,,9,,9,,9,,9,,9,1.8275,1,34.603401,1,,9,,9,,9,,9,,9,71.289673,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,BD07,B,2012-08-29T12:09:50,160.08501,47.0008,2001.32,0,1975,0,21,0,BD0227,0,No problem reported (0),0,BD07-2,0,UCCTD,0,1136513,0,1875982,0,,9,,9,,9,,9,,9,1.8272,1,34.6035,1,34.608051,1,,9,,9,,9,79.639404,1,71.186409,1,2.90206,1,,9,,9,,9,,9,166.048843,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,38.693268,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,BD07,B,2012-08-29T12:09:50,160.08501,47.0008,2249.82,0,2219,0,20,0,BD0226,0,No problem reported (0),0,BD07-2,0,UCCTD,0,1136510,0,1875982,0,,9,,9,,9,,9,,9,1.723,1,34.625702,1,,9,,9,,9,,9,,9,86.234177,1,2.735949,1,,9,,9,,9,,9,160.76413,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,37.714863,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,BD07,B,2012-08-29T12:09:50,160.08501,47.0008,2499.63,0,2464,0,5,0,BD0212,0,No problem reported (0),0,BD07-2,0,UCCTD,0,1136465,0,1875982,0,,9,,9,,9,,9,,9,1.6356,1,34.642399,1,,9,,9,,9,,9,,9,99.295158,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,BD07,B,2012-08-29T12:09:50,160.08501,47.0008,2499.63,0,2464,0,6,0,BD0213,0,No problem reported (0),0,BD07-2,0,UCCTD,0,1136468,0,1875982,0,,9,,9,,9,,9,,9,1.6357,1,34.6423,1,,9,,9,,9,,9,,9,99.347443,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,BD07,B,2012-08-29T12:09:50,160.08501,47.0008,2499.63,0,2464,0,17,0,BD0294,0,No problem reported (0),0,BD07-5,0,UCCTD,0,1136720,0,1876003,0,,9,,9,,9,,9,,9,1.6261,1,34.6441,1,,9,,9,,9,,9,,9,100.980453,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,BD07,B,2012-08-29T12:09:50,160.08501,47.0008,2499.63,0,2464,0,7,0,BD0214,0,No problem reported (0),0,BD07-2,0,UCCTD,0,1136471,0,1875982,0,,9,,9,,9,,9,,9,1.6356,1,34.642399,1,,9,,9,,9,,9,,9,99.062927,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,BD07,B,2012-08-29T12:09:50,160.08501,47.0008,2499.63,0,2464,0,19,0,BD0225,0,No problem reported (0),0,BD07-2,0,UCCTD,0,1136507,0,1875982,0,,9,,9,,9,,9,,9,1.6356,1,34.642399,1,34.646275,1,,9,,9,,9,111.264465,1,99.25943,1,2.66755,1,,9,,9,,9,,9,158.776489,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,36.884136,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,BD07,B,2012-08-29T12:09:50,160.08501,47.0008,2500.65,0,2465,0,24,0,BD0301,0,No problem reported (0),0,BD07-5,0,UCCTD,0,1136741,0,1876003,0,,9,,9,,9,,9,,9,1.6267,1,34.644199,1,,9,,9,,9,,9,,9,100.977402,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,BD07,B,2012-08-29T12:09:50,160.08501,47.0008,2750.73,0,2710,0,18,0,BD0224,0,No problem reported (0),0,BD07-2,0,UCCTD,0,1136504,0,1875982,0,,9,,9,,9,,9,,9,1.5783,1,34.653301,1,,9,,9,,9,,9,,9,108.457062,1,2.618694,1,,9,,9,,9,,9,156.13884,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,36.265709,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,BD07,B,2012-08-29T12:09:50,160.08501,47.0008,2999.05,0,2953,0,14,0,BD0291,0,No problem reported (0),0,BD07-5,0,UCCTD,0,1136711,0,1876003,0,,9,,9,,9,,9,,9,1.5184,1,34.664001,1,,9,,9,,9,,9,,9,118.049431,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,BD07,B,2012-08-29T12:09:50,160.08501,47.0008,2999.05,0,2953,0,15,0,BD0292,0,No problem reported (0),0,BD07-5,0,UCCTD,0,1136714,0,1876003,0,,9,,9,,9,,9,,9,1.5185,1,34.664001,1,,9,,9,,9,,9,,9,118.279037,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,BD07,B,2012-08-29T12:09:50,160.08501,47.0008,2999.05,0,2953,0,16,0,BD0293,0,No problem reported (0),0,BD07-5,0,UCCTD,0,1136717,0,1876003,0,,9,,9,,9,,9,,9,1.5186,1,34.664001,1,,9,,9,,9,,9,,9,118.167938,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,BD07,B,2012-08-29T12:09:50,160.08501,47.0008,2999.05,0,2953,0,23,0,BD0300,0,No problem reported (0),0,BD07-5,0,UCCTD,0,1136738,0,1876003,0,,9,,9,,9,,9,,9,1.519,1,34.664001,1,,9,,9,,9,,9,,9,118.084717,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,BD07,B,2012-08-29T12:09:50,160.08501,47.0008,3001.1,0,2955,0,4,0,BD0211,0,No problem reported (0),0,BD07-2,0,UCCTD,0,1136462,0,1875982,0,,9,,9,,9,,9,,9,1.5304,1,34.661999,1,,9,,9,,9,,9,,9,115.999031,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,BD07,B,2012-08-29T12:09:50,160.08501,47.0008,3001.1,0,2955,0,1,0,,9,No problem reported (0),0,BD07-2,0,UCCTD,0,1136453,0,1875982,0,,9,,9,,9,,9,,9,1.5302,1,34.662102,1,,9,,9,,9,,9,,9,116.293556,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,BD07,B,2012-08-29T12:09:50,160.08501,47.0008,3001.1,0,2955,0,2,0,BD0209,0,No problem reported (0),0,BD07-2,0,UCCTD,0,1136456,0,1875982,0,,9,,9,,9,,9,,9,1.5303,1,34.661999,1,,9,,9,,9,,9,,9,116.205109,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
